X	Y	Z	ASPECT	SLOPE
504609.7	1088971.863	1385	180	0.57
504709.7	1088971.863	1385	203.2	0.55
504809.7	1088971.863	1385	180	0.43
504909.7	1088971.863	1386	171.9	0.51
505009.7	1088971.863	1385	206.6	0.64
505109.7	1088971.863	1385	231.3	0.92
505209.7	1088971.863	1386	217.9	0.82
505309.7	1088971.863	1387	201.8	0.77
505409.7	1088971.863	1387	161.6	0.68
505509.7	1088971.863	1388	119.7	1.15
505609.7	1088971.863	1387	118.3	1.06
505709.7	1088971.863	1385	126.9	0.72
505809.7	1088971.863	1384	166	0.59
505909.7	1088971.863	1383	180	1
506009.7	1088971.863	1383	135	1.22
506109.7	1088971.863	1380	236.3	0.52
506209.7	1088971.863	1383	245	1.19
506309.7	1088971.863	1384	195.3	0.82
506409.7	1088971.863	1384	209.7	1.15
506509.7	1088971.863	1385	180	1.29
506609.7	1088971.863	1384	159.4	1.22
506709.7	1088971.863	1385	161.6	1.13
506809.7	1088971.863	1384	180	1
506909.7	1088971.863	1383	180	0.86
507009.7	1088971.863	1385	159.4	1.22
507109.7	1088971.863	1383	171.9	1.52
507209.7	1088971.863	1381	180	1.58
507309.7	1088971.863	1382	164.7	1.63
507409.7	1088971.863	1381	160	1.68
507509.7	1088971.863	1380	182.5	1.65
507609.7	1088971.863	1379	196.9	1.72
507709.7	1088971.863	1380	191.3	1.46
507809.7	1088971.863	1381	155	1.19
507909.7	1088971.863	1382	105.3	1.63
508009.7	1088971.863	1381	99.7	2.98
508109.7	1088971.863	1379	174.3	1.44
508209.7	1088971.863	1369	213.1	1.97
508309.7	1088971.863	1375	152.4	1.7
508409.7	1088971.863	1372	186.3	1.3
508509.7	1088971.863	1372	211	0.84
508609.7	1088971.863	1375	198.4	0.45
508709.7	1088971.863	1376	166	0.59
508809.7	1088971.863	1376	164.7	0.82
508909.7	1088971.863	1375	151.7	1.06
509009.7	1088971.863	1374	138.6	1.62
509109.7	1088971.863	1372	137.4	2.43
509209.7	1088971.863	1368	136.6	3.54
509309.7	1088971.863	1363	152.9	3.61
509409.7	1088971.863	1359	184.1	4.01
509509.7	1088971.863	1357	187.2	5.11
509609.7	1088971.863	1355	179.2	5.36
509709.7	1088971.863	1355	166	5.3
509809.7	1088971.863	1354	155.1	5.59
509909.7	1088971.863	1352	155.7	4.86
510009.7	1088971.863	1349	170.8	3.12
510109.7	1088971.863	1349	151.5	2.85
510209.7	1088971.863	1352	189.7	2.98
510309.7	1088971.863	1346	212.7	3.31
510409.7	1088971.863	1352	168.7	2.55
510509.7	1088971.863	1351	178.4	2.51
510609.7	1088971.863	1350	188.6	2.39
510709.7	1088971.863	1351	183.4	2.44
510809.7	1088971.863	1351	175.1	2.51
510909.7	1088971.863	1350	188.6	2.39
511009.7	1088971.863	1352	193.2	2.5
511109.7	1088971.863	1352	197.4	2.4
511209.7	1088971.863	1351	207.5	2.02
511309.7	1088971.863	1356	184.4	1.87
511409.7	1088971.863	1357	172.9	2.31
511509.7	1088971.863	1355	180	1.86
511609.7	1088971.863	1355	235.6	1.65
511709.7	1088971.863	1359	250.3	2.13
511809.7	1088971.863	1362	243.4	1.92
511909.7	1088971.863	1365	238.2	1.77
512009.7	1088971.863	1368	228.4	1.72
512109.7	1088971.863	1370	213.7	1.55
512209.7	1088971.863	1372	168.7	1.1
512309.7	1088971.863	1373	126.3	1.33
512409.7	1088971.863	1372	146.3	1.03
512509.7	1088971.863	1370	172.9	1.15
512609.7	1088971.863	1370	176.6	1.22
512709.7	1088971.863	1369	220.9	1.42
512809.7	1088971.863	1371	235	1.75
512909.7	1088971.863	1372	187.1	1.15
513009.7	1088971.863	1375	144.5	1.85
513109.7	1088971.863	1371	147.5	1.87
513209.7	1088971.863	1370	154.7	1.51
513309.7	1088971.863	1370	180	1.29
513409.7	1088971.863	1368	212	1.35
513509.7	1088971.863	1370	183.8	1.08
513609.7	1088971.863	1371	117.3	2.34
513709.7	1088971.863	1368	97.4	4.47
513809.7	1088971.863	1364	89	4.08
513909.7	1088971.863	1358	87.3	3.01
514009.7	1088971.863	1353	107.4	2.63
514109.7	1088971.863	1344	189.5	1.74
514209.7	1088971.863	1340	163.6	1.27
514309.7	1088971.863	1345	135	0.81
514409.7	1088971.863	1339	211	0.84
514509.7	1088971.863	1342	95.4	3.02
514609.7	1088971.863	1342	102.5	2.64
514709.7	1088971.863	1340	247.9	4.94
514809.7	1088971.863	1325	256.1	6.25
514909.7	1088971.863	1348	221.2	1.52
515009.7	1088971.863	1352	119.8	6.17
515109.7	1088971.863	1350	128.5	7.1
515209.7	1088971.863	1320	237.3	2.38
515309.7	1088971.863	1335	289.3	6.27
515409.7	1088971.863	1347	294.2	3.14
515509.7	1088971.863	1354	23.2	0.55
515609.7	1088971.863	1353	180	0.14
515709.7	1088971.863	1355	173	2.96
515809.7	1088971.863	1352	165.5	4.58
515909.7	1088971.863	1340	150.9	3.68
516009.7	1088971.863	1346	149	1.67
516109.7	1088971.863	1339	211	0.84
516209.7	1088971.863	1348	84.8	3.95
516309.7	1088971.863	1341	71.3	9.15
494509.7	1088871.863	1328	306.3	9.34
494609.7	1088871.863	1330	297.2	11.75
494709.7	1088871.863	1335	323	10.12
494809.7	1088871.863	1370	24.6	10.36
494909.7	1088871.863	1385	55.3	11.68
495009.7	1088871.863	1343	322.8	6.72
495109.7	1088871.863	1340	298.5	11.26
495209.7	1088871.863	1360	31	5.83
495309.7	1088871.863	1365	352.9	5.75
495409.7	1088871.863	1350	303.8	13.28
495509.7	1088871.863	1375	325.6	10.89
495609.7	1088871.863	1385	343.9	7.71
495709.7	1088871.863	1412	283.1	5.35
495809.7	1088871.863	1400	234.5	12.14
495909.7	1088871.863	1395	226.3	21.69
496009.7	1088871.863	1400	210.7	22.14
496109.7	1088871.863	1415	207.6	20.14
496209.7	1088871.863	1440	190.3	15.28
496309.7	1088871.863	1453	192.8	10.88
496409.7	1088871.863	1465	244.4	19.12
496509.7	1088871.863	1485	236.8	21.22
496609.7	1088871.863	1515	229.7	23.49
496709.7	1088871.863	1540	231	26.87
496809.7	1088871.863	1575	233.8	26.44
496909.7	1088871.863	1610	239	10.33
497009.7	1088871.863	1645	35.2	12.93
497109.7	1088871.863	1685	33.5	22.27
497209.7	1088871.863	1690	31.9	22.48
497309.7	1088871.863	1663	13	14.94
497409.7	1088871.863	1650	297.6	13.34
497509.7	1088871.863	1630	266.8	23
497609.7	1088871.863	1648	254.4	25.96
497709.7	1088871.863	1690	252.9	29.07
497809.7	1088871.863	1735	246.7	10.03
497909.7	1088871.863	1790	80.6	16.58
498009.7	1088871.863	1790	73.7	17.35
498109.7	1088871.863	1760	65.9	12.28
498209.7	1088871.863	1728	34.3	9.7
498309.7	1088871.863	1730	29.5	13.71
498409.7	1088871.863	1730	29.9	15.16
498509.7	1088871.863	1710	16.2	15.01
498609.7	1088871.863	1708	23.5	18.19
498709.7	1088871.863	1705	24.3	20.04
498809.7	1088871.863	1678	20.8	21.19
498909.7	1088871.863	1685	36.3	25.1
499009.7	1088871.863	1655	24.8	22.32
499109.7	1088871.863	1628	25.2	20.87
499209.7	1088871.863	1620	49.1	22.87
499309.7	1088871.863	1578	54.7	20.1
499409.7	1088871.863	1555	49.1	12.59
499509.7	1088871.863	1520	71.6	5.87
499609.7	1088871.863	1515	113.7	8.31
499709.7	1088871.863	1480	140.6	7.29
499809.7	1088871.863	1463	213.6	10.12
499909.7	1088871.863	1445	206.3	7.86
500009.7	1088871.863	1460	85.4	8.84
500109.7	1088871.863	1475	63.4	11.07
500209.7	1088871.863	1460	72.9	5.82
500309.7	1088871.863	1448	133.6	4.25
500409.7	1088871.863	1430	156.8	5.44
500509.7	1088871.863	1418	214	6.88
500609.7	1088871.863	1417	217.9	8.11
500709.7	1088871.863	1430	190.3	8.31
500809.7	1088871.863	1428	191.8	12.04
500909.7	1088871.863	1428	187.4	14.62
501009.7	1088871.863	1420	178.6	14.65
501109.7	1088871.863	1428	193	17.25
501209.7	1088871.863	1425	207.2	23.4
501309.7	1088871.863	1425	195.5	19.37
501409.7	1088871.863	1445	136.1	14.85
501509.7	1088871.863	1470	111.3	13.57
501609.7	1088871.863	1428	79.3	8.04
501709.7	1088871.863	1445	60.9	10.62
501809.7	1088871.863	1448	74.4	7.4
501909.7	1088871.863	1408	108.4	3.17
502009.7	1088871.863	1398	132.5	2.33
502109.7	1088871.863	1394	156.4	2.5
502209.7	1088871.863	1393	182.9	4.22
502309.7	1088871.863	1390	197.1	7.52
502409.7	1088871.863	1389	165.8	7.27
502509.7	1088871.863	1389	121	5
502609.7	1088871.863	1389	78.7	1.46
502709.7	1088871.863	1387	63.4	0.64
502809.7	1088871.863	1385	63.4	0.32
502909.7	1088871.863	1384	59	0.42
503009.7	1088871.863	1384	56.3	0.52
503109.7	1088871.863	1383	45	0.41
503209.7	1088871.863	1383	59	0.42
503309.7	1088871.863	1382	63.4	0.32
503409.7	1088871.863	1381	45	0.3
503509.7	1088871.863	1381	26.6	0.32
503609.7	1088871.863	1381	360	0.29
503709.7	1088871.863	1381	360	0.29
503809.7	1088871.863	1381	18.4	0.23
503909.7	1088871.863	1381	45	0.1
504009.7	1088871.863	1380	0	0
504109.7	1088871.863	1380	0	0
504209.7	1088871.863	1380	254.1	1.04
504309.7	1088871.863	1380	245.6	1.73
504409.7	1088871.863	1381	217.9	0.82
504509.7	1088871.863	1384	149	0.42
504609.7	1088871.863	1385	180	0.29
504709.7	1088871.863	1384	225	0.41
504809.7	1088871.863	1385	180	0.29
504909.7	1088871.863	1385	153.4	0.32
505009.7	1088871.863	1385	211	0.42
505109.7	1088871.863	1385	225	0.81
505209.7	1088871.863	1385	198.4	0.91
505309.7	1088871.863	1386	191.3	1.1
505409.7	1088871.863	1385	176.2	1.08
505509.7	1088871.863	1386	135	1.22
505609.7	1088871.863	1385	129.3	1.02
505709.7	1088871.863	1384	135	0.81
505809.7	1088871.863	1383	153.4	0.64
505909.7	1088871.863	1382	147.5	0.93
506009.7	1088871.863	1382	164.7	0.82
506109.7	1088871.863	1380	245.6	0.87
506209.7	1088871.863	1382	234.5	0.62
506309.7	1088871.863	1383	198.4	0.68
506409.7	1088871.863	1383	184.4	0.93
506509.7	1088871.863	1383	180	1.15
506609.7	1088871.863	1382	171.9	1.01
506709.7	1088871.863	1383	153.4	0.96
506809.7	1088871.863	1382	195.3	0.82
506909.7	1088871.863	1382	174.8	0.79
507009.7	1088871.863	1383	139.1	1.42
507109.7	1088871.863	1381	167.5	1.32
507209.7	1088871.863	1379	177	1.36
507309.7	1088871.863	1380	160	1.68
507409.7	1088871.863	1378	163.1	1.72
507509.7	1088871.863	1377	182.7	1.51
507609.7	1088871.863	1377	205.3	1.51
507709.7	1088871.863	1378	206.6	1.28
507809.7	1088871.863	1380	167	0.96
507909.7	1088871.863	1381	125.5	1.23
508009.7	1088871.863	1379	88.5	2.79
508109.7	1088871.863	1378	57.5	0.93
508209.7	1088871.863	1376	180	1
508309.7	1088871.863	1375	157.6	2.63
508409.7	1088871.863	1364	206.6	2.24
508509.7	1088871.863	1370	221.2	1.52
508609.7	1088871.863	1372	201.8	0.77
508709.7	1088871.863	1375	150.9	0.74
508809.7	1088871.863	1374	148	1.35
508909.7	1088871.863	1373	153.4	2.24
509009.7	1088871.863	1368	150.4	3.04
509109.7	1088871.863	1366	145.3	3.39
509209.7	1088871.863	1362	133	2.94
509309.7	1088871.863	1362	121.8	1.77
509409.7	1088871.863	1361	141.3	1.83
509509.7	1088871.863	1360	163	3.67
509609.7	1088871.863	1351	174	5.46
509709.7	1088871.863	1346	170.3	5.94
509809.7	1088871.863	1343	163.1	4.93
509909.7	1088871.863	1344	166.3	3.31
510009.7	1088871.863	1344	196.2	2.31
510109.7	1088871.863	1346	140.2	2.24
510209.7	1088871.863	1348	184.8	1.72
510309.7	1088871.863	1340	225	2.83
510409.7	1088871.863	1348	166.4	2.14
510509.7	1088871.863	1348	178	2.08
510609.7	1088871.863	1347	187.1	2.31
510709.7	1088871.863	1347	180	2.43
510809.7	1088871.863	1347	183.8	2.15
510909.7	1088871.863	1348	185.9	2.09
511009.7	1088871.863	1349	186.7	2.45
511109.7	1088871.863	1346	209.4	2.63
511209.7	1088871.863	1351	212.2	2.28
511309.7	1088871.863	1353	171.9	2.02
511409.7	1088871.863	1354	170.2	2.11
511509.7	1088871.863	1351	215.5	1.85
511609.7	1088871.863	1354	242.5	2.02
511709.7	1088871.863	1358	236.9	1.97
511809.7	1088871.863	1360	227.7	2.13
511909.7	1088871.863	1362	222.3	2.13
512009.7	1088871.863	1364	219	1.93
512109.7	1088871.863	1367	211	1.67
512209.7	1088871.863	1369	183	1.36
512309.7	1088871.863	1370	145.3	1.13
512409.7	1088871.863	1370	126.9	0.72
512509.7	1088871.863	1371	135	0.51
512609.7	1088871.863	1369	191.3	0.37
512709.7	1088871.863	1369	237.5	0.93
512809.7	1088871.863	1369	225	1.52
512909.7	1088871.863	1370	180	1.43
513009.7	1088871.863	1370	138.6	1.62
513109.7	1088871.863	1371	142.1	0.82
513209.7	1088871.863	1369	121	0.84
513309.7	1088871.863	1371	173.7	0.65
513409.7	1088871.863	1365	219.8	1.12
513509.7	1088871.863	1370	157.4	1.86
513609.7	1088871.863	1366	140.9	2.95
513709.7	1088871.863	1362	112.2	3.4
513809.7	1088871.863	1361	90	3.43
513909.7	1088871.863	1356	87.6	3.44
514009.7	1088871.863	1351	93.7	3.37
514109.7	1088871.863	1344	158.2	0.77
514209.7	1088871.863	1340	172.6	1.66
514309.7	1088871.863	1338	171.3	1.88
514409.7	1088871.863	1336	212	1.35
514509.7	1088871.863	1341	84.8	1.58
514609.7	1088871.863	1341	72.3	3.53
514709.7	1088871.863	1338	206.6	2.24
514809.7	1088871.863	1335	209.1	8.78
514909.7	1088871.863	1315	194.4	8.87
515009.7	1088871.863	1320	135.6	9.14
515109.7	1088871.863	1340	139.6	6.27
515209.7	1088871.863	1310	257.8	7.07
515309.7	1088871.863	1336	259.3	5.02
515409.7	1088871.863	1345	212.9	2.9
515509.7	1088871.863	1342	213.1	1.97
515609.7	1088871.863	1349	45	0.2
515709.7	1088871.863	1355	91.3	3.22
515809.7	1088871.863	1355	138.9	2.94
515909.7	1088871.863	1340	170.3	2.98
516009.7	1088871.863	1340	175.6	2.8
516109.7	1088871.863	1340	180	3.29
516209.7	1088871.863	1335	142	4.99
516309.7	1088871.863	1336	132	6.53
494509.7	1088771.863	1358	336.6	10.34
494609.7	1088771.863	1350	300.6	12.05
494709.7	1088771.863	1360	305.2	11.16
494809.7	1088771.863	1380	27.9	9.24
494909.7	1088771.863	1380	45.4	14.38
495009.7	1088771.863	1383	342.8	10.31
495109.7	1088771.863	1360	310.4	9.96
495209.7	1088771.863	1377	29.2	5.56
495309.7	1088771.863	1375	344.5	5.34
495409.7	1088771.863	1370	291.9	12.68
495509.7	1088771.863	1375	307.6	12.37
495609.7	1088771.863	1416	351.7	12.67
495709.7	1088771.863	1430	2.9	12.63
495809.7	1088771.863	1427	338.5	9.31
495909.7	1088771.863	1430	285.3	8.11
496009.7	1088771.863	1435	244.7	10.42
496109.7	1088771.863	1435	231.8	12.64
496209.7	1088771.863	1445	232.2	9.61
496309.7	1088771.863	1460	273.8	8.69
496409.7	1088771.863	1495	277.1	14.82
496509.7	1088771.863	1513	265.3	14.55
496609.7	1088771.863	1535	250.9	15.38
496709.7	1088771.863	1555	239.4	20.69
496809.7	1088771.863	1558	232.9	26.14
496909.7	1088771.863	1595	223.9	25.11
497009.7	1088771.863	1623	219.2	12.72
497109.7	1088771.863	1655	30.4	7.18
497209.7	1088771.863	1695	31.2	19.26
497309.7	1088771.863	1705	22.9	20.4
497409.7	1088771.863	1685	347.3	14.65
497509.7	1088771.863	1675	287.2	15.85
497609.7	1088771.863	1680	259.2	20.19
497709.7	1088771.863	1685	251.6	28.09
497809.7	1088771.863	1715	242	18.4
497909.7	1088771.863	1770	96.3	9.64
498009.7	1088771.863	1800	77	17.04
498109.7	1088771.863	1765	47.7	10.72
498209.7	1088771.863	1745	360	12.95
498309.7	1088771.863	1760	20.9	16.19
498409.7	1088771.863	1763	22.9	16.98
498509.7	1088771.863	1735	10	16.81
498609.7	1088771.863	1745	23.9	17.17
498709.7	1088771.863	1718	24.8	17.07
498809.7	1088771.863	1720	27.3	16.83
498909.7	1088771.863	1690	43.4	20.55
499009.7	1088771.863	1680	35	18.65
499109.7	1088771.863	1653	45	17.47
499209.7	1088771.863	1630	55.3	21.57
499309.7	1088771.863	1600	42.1	22.41
499409.7	1088771.863	1580	30.1	22.37
499509.7	1088771.863	1565	31.7	21.06
499609.7	1088771.863	1540	47.2	17.57
499709.7	1088771.863	1510	66.3	10.22
499809.7	1088771.863	1468	173.7	3.89
499909.7	1088771.863	1453	204	11.14
500009.7	1088771.863	1438	170.5	9.85
500109.7	1088771.863	1440	119.1	8.06
500209.7	1088771.863	1445	87.3	7.49
500309.7	1088771.863	1440	84.1	5.6
500409.7	1088771.863	1430	104.3	3.18
500509.7	1088771.863	1425	210.2	3.56
500609.7	1088771.863	1418	204.3	7.11
500709.7	1088771.863	1413	181	8.11
500809.7	1088771.863	1416	175.9	8.9
500909.7	1088771.863	1416	184.3	10.3
501009.7	1088771.863	1414	182.3	10.49
501109.7	1088771.863	1417	180.4	11.24
501209.7	1088771.863	1415	202	16.38
501309.7	1088771.863	1412	207.8	20.31
501409.7	1088771.863	1418	165	16.71
501509.7	1088771.863	1435	144.7	14.77
501609.7	1088771.863	1420	177.1	7.06
501709.7	1088771.863	1413	102.3	8.01
501809.7	1088771.863	1420	89.6	10
501909.7	1088771.863	1410	99.6	3.84
502009.7	1088771.863	1397	115.6	1.83
502109.7	1088771.863	1395	106.7	1.5
502209.7	1088771.863	1392	101.3	1.1
502309.7	1088771.863	1390	186.3	0.65
502409.7	1088771.863	1389	176.6	1.22
502509.7	1088771.863	1388	125.5	1.23
502609.7	1088771.863	1388	90	1.15
502709.7	1088771.863	1387	78.7	0.73
502809.7	1088771.863	1385	63.4	0.32
502909.7	1088771.863	1385	63.4	0.32
503009.7	1088771.863	1384	59	0.42
503109.7	1088771.863	1384	59	0.42
503209.7	1088771.863	1383	71.6	0.45
503309.7	1088771.863	1382	63.4	0.32
503409.7	1088771.863	1382	71.6	0.23
503509.7	1088771.863	1381	90	0.14
503609.7	1088771.863	1380	315	0.1
503709.7	1088771.863	1380	360	0.14
503809.7	1088771.863	1381	71.6	0.23
503909.7	1088771.863	1380	90	0.14
504009.7	1088771.863	1380	0	0
504109.7	1088771.863	1380	0	0
504209.7	1088771.863	1380	236.3	0.52
504309.7	1088771.863	1380	233.1	1.43
504409.7	1088771.863	1380	220.6	1.32
504509.7	1088771.863	1382	186.3	0.65
504609.7	1088771.863	1383	206.6	0.32
504709.7	1088771.863	1384	243.4	0.32
504809.7	1088771.863	1385	180	0.14
504909.7	1088771.863	1385	135	0.2
505009.7	1088771.863	1385	198.4	0.23
505109.7	1088771.863	1384	236.3	0.52
505209.7	1088771.863	1385	191.3	0.37
505309.7	1088771.863	1386	180	0.57
505409.7	1088771.863	1385	180	0.72
505509.7	1088771.863	1385	135	0.81
505609.7	1088771.863	1385	121	0.84
505709.7	1088771.863	1384	128.7	0.92
505809.7	1088771.863	1382	158.2	0.77
505909.7	1088771.863	1380	135	0.91
506009.7	1088771.863	1381	180	0.57
506109.7	1088771.863	1378	235.3	1.13
506209.7	1088771.863	1381	195.3	0.82
506309.7	1088771.863	1381	184.4	0.93
506409.7	1088771.863	1381	168.7	1.1
506509.7	1088771.863	1381	180	1.15
506609.7	1088771.863	1380	183.8	1.08
506709.7	1088771.863	1381	159	1
506809.7	1088771.863	1381	188.1	1.01
506909.7	1088771.863	1380	172.9	1.15
507009.7	1088771.863	1380	135	1.42
507109.7	1088771.863	1380	156.8	1.09
507209.7	1088771.863	1378	165.3	1.41
507309.7	1088771.863	1377	155.6	1.73
507409.7	1088771.863	1375	164.7	1.63
507509.7	1088771.863	1375	191.3	1.46
507609.7	1088771.863	1373	220.9	1.42
507709.7	1088771.863	1377	214.7	1.13
507809.7	1088771.863	1378	168.7	1.1
507909.7	1088771.863	1378	143.7	1.33
508009.7	1088771.863	1377	103.4	1.55
508109.7	1088771.863	1376	69	1
508209.7	1088771.863	1374	92.3	1.79
508309.7	1088771.863	1373	124.7	2.26
508409.7	1088771.863	1370	209.4	2.63
508509.7	1088771.863	1360	218.7	2.75
508609.7	1088771.863	1369	186.3	1.94
508709.7	1088771.863	1370	163.6	2.54
508809.7	1088771.863	1367	155.1	3.23
508909.7	1088771.863	1365	155	3.55
509009.7	1088771.863	1362	152.9	3.61
509109.7	1088771.863	1361	150.7	3.36
509209.7	1088771.863	1357	160.3	2.13
509309.7	1088771.863	1355	142.1	0.82
509409.7	1088771.863	1358	98.6	2.39
509509.7	1088771.863	1358	118.9	4
509609.7	1088771.863	1349	152.2	4.44
509709.7	1088771.863	1339	174.5	4.45
509809.7	1088771.863	1337	181.2	3.51
509909.7	1088771.863	1340	186.7	2.45
510009.7	1088771.863	1341	206.6	2.24
510109.7	1088771.863	1343	147.3	2.38
510209.7	1088771.863	1344	180	2
510309.7	1088771.863	1340	220.8	2.74
510409.7	1088771.863	1344	171.9	2.02
510509.7	1088771.863	1344	175.6	1.87
510609.7	1088771.863	1344	180	2
510709.7	1088771.863	1344	184.1	2.01
510809.7	1088771.863	1343	195.6	1.86
510909.7	1088771.863	1345	168.7	2.19
511009.7	1088771.863	1345	194.9	2.22
511109.7	1088771.863	1341	237.3	2.38
511209.7	1088771.863	1350	213.7	1.55
511309.7	1088771.863	1351	166	1.77
511409.7	1088771.863	1350	183	1.36
511509.7	1088771.863	1350	243.4	1.92
511609.7	1088771.863	1353	243.4	1.92
511709.7	1088771.863	1356	231.7	1.73
511809.7	1088771.863	1358	228.2	1.83
511909.7	1088771.863	1361	228	1.93
512009.7	1088771.863	1363	225	1.82
512109.7	1088771.863	1366	210.1	1.57
512209.7	1088771.863	1367	192.5	1.32
512309.7	1088771.863	1368	191.3	0.73
512409.7	1088771.863	1369	116.6	0.32
512509.7	1088771.863	1371	104	0.59
512609.7	1088771.863	1369	180	0.43
512709.7	1088771.863	1368	211	0.84
512809.7	1088771.863	1368	205	1.19
512909.7	1088771.863	1369	187.1	1.15
513009.7	1088771.863	1369	142.1	0.82
513109.7	1088771.863	1370	149	0.42
513209.7	1088771.863	1369	119.7	1.15
513309.7	1088771.863	1368	164.7	0.82
513409.7	1088771.863	1365	194	1.18
513509.7	1088771.863	1367	135	2.63
513609.7	1088771.863	1364	143.4	2.76
513709.7	1088771.863	1359	133.4	3.54
513809.7	1088771.863	1358	132.5	4.55
513909.7	1088771.863	1345	132.2	4.15
514009.7	1088771.863	1342	117.2	2.98
514109.7	1088771.863	1340	130.2	1.22
514209.7	1088771.863	1340	142.1	1.63
514309.7	1088771.863	1338	173.2	1.8
514409.7	1088771.863	1335	214.7	2.26
514509.7	1088771.863	1332	170	1.24
514609.7	1088771.863	1340	84.8	2.37
514709.7	1088771.863	1337	81.5	2.89
514809.7	1088771.863	1336	153	4.57
514909.7	1088771.863	1335	200.7	9.04
515009.7	1088771.863	1310	152.7	7.3
515109.7	1088771.863	1328	146.6	4.03
515209.7	1088771.863	1315	250.4	9.12
515309.7	1088771.863	1320	232.1	4.89
515409.7	1088771.863	1339	207.8	3.07
515509.7	1088771.863	1343	195.1	3.85
515609.7	1088771.863	1345	177.1	5.72
515709.7	1088771.863	1330	148.3	7.45
515809.7	1088771.863	1330	156.3	5.85
515909.7	1088771.863	1320	193	3.82
516009.7	1088771.863	1333	162.3	3.53
516109.7	1088771.863	1333	171.6	4.41
516209.7	1088771.863	1326	145.4	5.03
516309.7	1088771.863	1330	123.7	6.68
494509.7	1088671.863	1374	350.5	15.65
494609.7	1088671.863	1385	330.5	18.28
494709.7	1088671.863	1400	330.6	14.71
494809.7	1088671.863	1415	6.9	12.29
494909.7	1088671.863	1413	25.9	17.15
495009.7	1088671.863	1415	5.7	14.24
495109.7	1088671.863	1390	335	11.69
495209.7	1088671.863	1390	3.1	11.67
495309.7	1088671.863	1405	9.8	10.42
495409.7	1088671.863	1405	294.7	8.99
495509.7	1088671.863	1370	271.3	12.82
495609.7	1088671.863	1393	290.2	6.01
495709.7	1088671.863	1405	343.5	9.48
495809.7	1088671.863	1435	348.7	16.34
495909.7	1088671.863	1460	351.9	17.19
496009.7	1088671.863	1465	340.2	15.09
496109.7	1088671.863	1465	327.5	11.56
496209.7	1088671.863	1478	303.7	12.7
496309.7	1088671.863	1465	304.2	18.23
496409.7	1088671.863	1503	317.2	19.93
496509.7	1088671.863	1545	319.9	20.61
496609.7	1088671.863	1570	324.9	18.18
496709.7	1088671.863	1600	311.2	14.88
496809.7	1088671.863	1615	277.8	15.51
496909.7	1088671.863	1610	259.6	17.3
497009.7	1088671.863	1635	257.5	17.68
497109.7	1088671.863	1660	289.4	11.09
497209.7	1088671.863	1695	5.1	15.7
497309.7	1088671.863	1730	18.5	23
497409.7	1088671.863	1735	5.7	22.02
497509.7	1088671.863	1715	340.8	18.45
497609.7	1088671.863	1715	305.9	13.88
497709.7	1088671.863	1723	262.1	20.54
497809.7	1088671.863	1718	249.6	20.95
497909.7	1088671.863	1750	176.4	2.3
498009.7	1088671.863	1780	66.1	14.35
498109.7	1088671.863	1788	14.5	11.6
498209.7	1088671.863	1765	348.5	13.35
498309.7	1088671.863	1787	23.1	14.63
498409.7	1088671.863	1765	16.2	15.77
498509.7	1088671.863	1775	21.7	14.98
498609.7	1088671.863	1760	31.9	13.97
498709.7	1088671.863	1735	32.9	13.72
498809.7	1088671.863	1735	42.1	13.92
498909.7	1088671.863	1705	42.2	16.19
499009.7	1088671.863	1705	44.4	18.29
499109.7	1088671.863	1680	46.8	18.57
499209.7	1088671.863	1655	43.1	20.55
499309.7	1088671.863	1640	41	20.86
499409.7	1088671.863	1615	49.3	18.43
499509.7	1088671.863	1568	63.5	16.71
499609.7	1088671.863	1533	74.7	18.56
499709.7	1088671.863	1503	77.3	14.31
499809.7	1088671.863	1470	74.4	5.56
499909.7	1088671.863	1453	158.7	2.76
500009.7	1088671.863	1458	180.6	6.91
500109.7	1088671.863	1435	160	6.68
500209.7	1088671.863	1445	125.7	7.45
500309.7	1088671.863	1430	116.2	5.33
500409.7	1088671.863	1420	85.4	2.66
500509.7	1088671.863	1423	96.3	1.3
500609.7	1088671.863	1420	175.8	2.94
500709.7	1088671.863	1417	177.4	4.79
500809.7	1088671.863	1410	169.4	4.65
500909.7	1088671.863	1410	181	4.08
501009.7	1088671.863	1410	183.5	4.72
501109.7	1088671.863	1409	167.2	5.49
501209.7	1088671.863	1407	193.1	7.24
501309.7	1088671.863	1405	208.6	13.37
501409.7	1088671.863	1404	176.5	13.66
501509.7	1088671.863	1405	155.4	11.72
501609.7	1088671.863	1405	186.9	10.56
501709.7	1088671.863	1405	160.6	10.44
501809.7	1088671.863	1403	122.1	8.56
501909.7	1088671.863	1399	102.7	3.59
502009.7	1088671.863	1397	95.7	1.44
502109.7	1088671.863	1394	93.4	1.22
502209.7	1088671.863	1392	80.5	0.87
502309.7	1088671.863	1391	66.8	0.55
502409.7	1088671.863	1390	90	0.29
502509.7	1088671.863	1389	108.4	0.45
502609.7	1088671.863	1388	90	0.86
502709.7	1088671.863	1387	71.6	0.68
502809.7	1088671.863	1386	45	0.41
502909.7	1088671.863	1385	45	0.41
503009.7	1088671.863	1385	59	0.42
503109.7	1088671.863	1384	81.9	0.51
503209.7	1088671.863	1383	78.7	0.37
503309.7	1088671.863	1382	63.4	0.32
503409.7	1088671.863	1382	90	0.43
503509.7	1088671.863	1381	135	0.3
503609.7	1088671.863	1380	225	0.3
503709.7	1088671.863	1380	225	0.1
